suite_id,aug_id,initial_size,augmented_size,n_tests_added,cov_ADC_initial_%,cov_STMT_initial_%,cov_STMT_augmented_%,fault_revealed
56,2,9,13,4,100.0,95.08,100.0,False
56,3,9,13,4,100.0,95.08,100.0,False
56,4,9,13,4,100.0,95.08,100.0,False
56,5,9,13,4,100.0,95.08,100.0,True
56,6,9,13,4,100.0,95.08,100.0,False
56,7,9,13,4,100.0,95.08,100.0,False
56,8,9,13,4,100.0,95.08,100.0,False
56,9,9,13,4,100.0,95.08,100.0,False
56,10,9,13,4,100.0,95.08,100.0,False
57,1,9,13,4,100.0,95.63,100.0,False
57,2,9,13,4,100.0,95.63,100.0,False
57,3,9,12,3,100.0,95.63,100.0,False
57,4,9,13,4,100.0,95.63,100.0,False
57,5,9,13,4,100.0,95.63,100.0,False
