suite_id,aug_id,initial_size,augmented_size,n_tests_added,cov_ADC_initial_%,cov_STMT_initial_%,cov_STMT_augmented_%,fault_revealed
43,5,1,4,3,100.0,90.0,100.0,False
43,6,1,5,4,100.0,90.0,100.0,False
43,7,1,4,3,100.0,90.0,100.0,False
43,8,1,5,4,100.0,90.0,100.0,False
43,9,1,4,3,100.0,90.0,100.0,False
43,10,1,5,4,100.0,90.0,100.0,False
44,1,1,4,3,100.0,90.0,100.0,False
44,2,1,4,3,100.0,90.0,100.0,False
44,3,1,4,3,100.0,90.0,100.0,False
44,4,1,4,3,100.0,90.0,100.0,False
44,5,1,4,3,100.0,90.0,100.0,False
44,6,1,5,4,100.0,90.0,100.0,False
44,7,1,5,4,100.0,90.0,100.0,False
44,8,1,5,4,100.0,90.0,100.0,False
44,9,1,4,3,100.0,90.0,100.0,False
44,10,1,4,3,100.0,90.0,100.0,False
45,1,1,4,3,100.0,93.0,100.0,False
45,2,1,4,3,100.0,93.0,100.0,False
45,3,1,4,3,100.0,93.0,100.0,False
45,4,1,4,3,100.0,93.0,100.0,False
45,5,1,4,3,100.0,93.0,100.0,False
45,6,1,4,3,100.0,93.0,100.0,False
45,7,1,4,3,100.0,93.0,100.0,False
45,8,1,4,3,100.0,93.0,100.0,False
45,9,1,4,3,100.0,93.0,100.0,False
45,10,1,4,3,100.0,93.0,100.0,False
46,1,1,5,4,100.0,91.0,100.0,False
46,2,1,4,3,100.0,91.0,100.0,False
46,3,1,5,4,100.0,91.0,100.0,False
46,4,1,5,4,100.0,91.0,100.0,False
46,5,1,5,4,100.0,91.0,100.0,False
46,6,1,4,3,100.0,91.0,100.0,False
46,7,1,5,4,100.0,91.0,100.0,False
46,8,1,4,3,100.0,91.0,100.0,False
46,9,1,5,4,100.0,91.0,100.0,False
46,10,1,4,3,100.0,91.0,100.0,False
47,1,1,4,3,100.0,93.0,100.0,False
47,2,1,4,3,100.0,93.0,100.0,False
47,3,1,4,3,100.0,93.0,100.0,False
47,4,1,4,3,100.0,93.0,100.0,False
47,5,1,4,3,100.0,93.0,100.0,False
47,6,1,4,3,100.0,93.0,100.0,False
47,7,1,4,3,100.0,93.0,100.0,False
47,8,1,4,3,100.0,93.0,100.0,False
47,9,1,4,3,100.0,93.0,100.0,False
47,10,1,4,3,100.0,93.0,100.0,False
48,1,1,5,4,100.0,87.0,100.0,False
48,2,1,5,4,100.0,87.0,100.0,False
48,3,1,5,4,100.0,87.0,100.0,False
48,4,1,5,4,100.0,87.0,100.0,False
48,5,1,5,4,100.0,87.0,100.0,False
48,6,1,5,4,100.0,87.0,100.0,False
48,7,1,5,4,100.0,87.0,100.0,False
48,8,1,5,4,100.0,87.0,100.0,False
48,9,1,5,4,100.0,87.0,100.0,False
48,10,1,5,4,100.0,87.0,100.0,False
49,1,1,4,3,100.0,91.0,100.0,False
49,2,1,4,3,100.0,91.0,100.0,False
49,3,1,5,4,100.0,91.0,100.0,False
49,4,1,5,4,100.0,91.0,100.0,False
49,5,1,5,4,100.0,91.0,100.0,False
49,6,1,5,4,100.0,91.0,100.0,False
49,7,1,5,4,100.0,91.0,100.0,False
49,8,1,4,3,100.0,91.0,100.0,False
49,9,1,4,3,100.0,91.0,100.0,False
49,10,1,5,4,100.0,91.0,100.0,False
50,1,1,5,4,100.0,90.0,100.0,False
50,2,1,5,4,100.0,90.0,100.0,False
50,3,1,5,4,100.0,90.0,100.0,False
50,4,1,5,4,100.0,90.0,100.0,False
50,5,1,5,4,100.0,90.0,100.0,False
50,6,1,5,4,100.0,90.0,100.0,False
50,7,1,5,4,100.0,90.0,100.0,False
50,8,1,5,4,100.0,90.0,100.0,False
50,9,1,5,4,100.0,90.0,100.0,False
50,10,1,5,4,100.0,90.0,100.0,False
51,1,1,5,4,100.0,90.0,100.0,False
51,2,1,5,4,100.0,90.0,100.0,False
51,3,1,5,4,100.0,90.0,100.0,False
51,4,1,5,4,100.0,90.0,100.0,False
51,5,1,5,4,100.0,90.0,100.0,False
51,6,1,5,4,100.0,90.0,100.0,False
51,7,1,5,4,100.0,90.0,100.0,False
51,8,1,5,4,100.0,90.0,100.0,False
51,9,1,5,4,100.0,90.0,100.0,False
51,10,1,5,4,100.0,90.0,100.0,False
52,1,1,5,4,100.0,90.0,100.0,False
52,2,1,5,4,100.0,90.0,100.0,False
52,3,1,5,4,100.0,90.0,100.0,True
52,4,1,5,4,100.0,90.0,100.0,False
52,5,1,5,4,100.0,90.0,100.0,False
52,6,1,4,3,100.0,90.0,100.0,False
52,7,1,5,4,100.0,90.0,100.0,False
52,8,1,5,4,100.0,90.0,100.0,False
52,9,1,5,4,100.0,90.0,100.0,False
52,10,1,5,4,100.0,90.0,100.0,False
53,1,1,4,3,100.0,89.0,100.0,False
53,2,1,5,4,100.0,89.0,100.0,False
53,3,1,5,4,100.0,89.0,100.0,False
53,4,1,5,4,100.0,89.0,100.0,False
53,5,1,4,3,100.0,89.0,100.0,False
53,6,1,5,4,100.0,89.0,100.0,False
53,7,1,5,4,100.0,89.0,100.0,False
53,8,1,5,4,100.0,89.0,100.0,False
53,9,1,5,4,100.0,89.0,100.0,False
53,10,1,5,4,100.0,89.0,100.0,False
54,1,1,5,4,100.0,90.0,100.0,False
54,2,1,4,3,100.0,90.0,100.0,False
54,3,1,5,4,100.0,90.0,100.0,False
54,4,1,4,3,100.0,90.0,100.0,False
54,5,1,5,4,100.0,90.0,100.0,False
54,6,1,5,4,100.0,90.0,100.0,False
54,7,1,5,4,100.0,90.0,100.0,False
54,8,1,5,4,100.0,90.0,100.0,False
54,9,1,5,4,100.0,90.0,100.0,False
54,10,1,4,3,100.0,90.0,100.0,False
55,1,1,5,4,100.0,90.0,100.0,False
55,2,1,5,4,100.0,90.0,100.0,False
55,3,1,5,4,100.0,90.0,100.0,False
55,4,1,4,3,100.0,90.0,100.0,False
55,5,1,4,3,100.0,90.0,100.0,False
55,6,1,5,4,100.0,90.0,100.0,False
55,7,1,5,4,100.0,90.0,100.0,False
55,8,1,5,4,100.0,90.0,100.0,False
55,9,1,4,3,100.0,90.0,100.0,False
55,10,1,4,3,100.0,90.0,100.0,False
56,1,1,5,4,100.0,92.0,100.0,False
56,2,1,4,3,100.0,92.0,100.0,False
56,3,1,4,3,100.0,92.0,100.0,False
56,4,1,4,3,100.0,92.0,100.0,False
56,5,1,4,3,100.0,92.0,100.0,False
56,6,1,4,3,100.0,92.0,100.0,False
56,7,1,4,3,100.0,92.0,100.0,False
56,8,1,4,3,100.0,92.0,100.0,False
56,9,1,4,3,100.0,92.0,100.0,False
56,10,1,4,3,100.0,92.0,100.0,False
57,1,1,5,4,100.0,90.0,100.0,False
57,2,1,5,4,100.0,90.0,100.0,False
57,3,1,5,4,100.0,90.0,100.0,False
57,4,1,5,4,100.0,90.0,100.0,False
57,5,1,5,4,100.0,90.0,100.0,False
57,6,1,5,4,100.0,90.0,100.0,False
57,7,1,5,4,100.0,90.0,100.0,False
57,8,1,5,4,100.0,90.0,100.0,False
57,9,1,5,4,100.0,90.0,100.0,False
57,10,1,5,4,100.0,90.0,100.0,False
58,1,1,5,4,100.0,91.0,100.0,False
58,2,1,5,4,100.0,91.0,100.0,False
58,3,1,5,4,100.0,91.0,100.0,False
58,4,1,5,4,100.0,91.0,100.0,False
58,5,1,4,3,100.0,91.0,100.0,False
58,6,1,5,4,100.0,91.0,100.0,False
58,7,1,4,3,100.0,91.0,100.0,False
58,8,1,4,3,100.0,91.0,100.0,False
58,9,1,5,4,100.0,91.0,100.0,False
58,10,1,5,4,100.0,91.0,100.0,False
59,1,1,5,4,100.0,90.0,100.0,False
59,2,1,4,3,100.0,90.0,100.0,False
59,3,1,5,4,100.0,90.0,100.0,False
59,4,1,4,3,100.0,90.0,100.0,False
59,5,1,4,3,100.0,90.0,100.0,False
59,6,1,5,4,100.0,90.0,100.0,False
59,7,1,5,4,100.0,90.0,100.0,False
59,8,1,4,3,100.0,90.0,100.0,False
59,9,1,5,4,100.0,90.0,100.0,False
59,10,1,4,3,100.0,90.0,100.0,False
60,1,1,4,3,100.0,90.0,100.0,False
60,2,1,5,4,100.0,90.0,100.0,False
60,3,1,5,4,100.0,90.0,100.0,False
60,4,1,4,3,100.0,90.0,100.0,False
60,5,1,5,4,100.0,90.0,100.0,False
60,6,1,4,3,100.0,90.0,100.0,False
60,7,1,4,3,100.0,90.0,100.0,False
60,8,1,5,4,100.0,90.0,100.0,False
60,9,1,5,4,100.0,90.0,100.0,False
60,10,1,4,3,100.0,90.0,100.0,False
61,1,1,5,4,100.0,89.0,100.0,False
61,2,1,5,4,100.0,89.0,100.0,False
61,3,1,5,4,100.0,89.0,100.0,False
61,4,1,5,4,100.0,89.0,100.0,False
61,5,1,5,4,100.0,89.0,100.0,False
61,6,1,5,4,100.0,89.0,100.0,False
61,7,1,5,4,100.0,89.0,100.0,False
61,8,1,5,4,100.0,89.0,100.0,False
61,9,1,5,4,100.0,89.0,100.0,False
61,10,1,5,4,100.0,89.0,100.0,False
62,1,1,4,3,100.0,92.0,100.0,False
62,2,1,4,3,100.0,92.0,100.0,False
62,3,1,4,3,100.0,92.0,100.0,False
62,4,1,4,3,100.0,92.0,100.0,False
62,5,1,4,3,100.0,92.0,100.0,False
62,6,1,4,3,100.0,92.0,100.0,False
62,7,1,4,3,100.0,92.0,100.0,False
62,8,1,4,3,100.0,92.0,100.0,False
62,9,1,4,3,100.0,92.0,100.0,False
62,10,1,4,3,100.0,92.0,100.0,False
63,1,1,5,4,100.0,89.0,100.0,False
63,2,1,5,4,100.0,89.0,100.0,False
63,3,1,5,4,100.0,89.0,100.0,False
63,4,1,5,4,100.0,89.0,100.0,False
63,5,1,5,4,100.0,89.0,100.0,False
63,6,1,5,4,100.0,89.0,100.0,False
63,7,1,5,4,100.0,89.0,100.0,False
63,8,1,5,4,100.0,89.0,100.0,False
63,9,1,5,4,100.0,89.0,100.0,False
63,10,1,5,4,100.0,89.0,100.0,False
64,1,1,5,4,100.0,89.0,100.0,False
64,2,1,5,4,100.0,89.0,100.0,False
64,3,1,5,4,100.0,89.0,100.0,False
64,4,1,5,4,100.0,89.0,100.0,False
64,5,1,5,4,100.0,89.0,100.0,False
64,6,1,5,4,100.0,89.0,100.0,False
64,7,1,5,4,100.0,89.0,100.0,False
